2022-07-25 11:38:08.125564 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2022-07-25 11-38-07.txt'. [4.77 ms]
2022-07-25 11:38:10.267114 ; Settings       ; Debug       ; EngineSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Engine.xml [62.9 ms]
2022-07-25 11:38:10.268108 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [1.09 ms]
2022-07-25 11:38:10.273095 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Licensing, Version=1.1.1.0, Culture=neutral, PublicKeyToken=null in C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Packages\Keysight Licensing\Keysight.OpenTap.Licensing.dll
2022-07-25 11:38:10.294043 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2022-07-25 11-38-10.txt'. [3.25 ms]
2022-07-25 11:38:10.719835 ; Main           ; Debug       ; GUI initialized. [516 ms]
2022-07-25 11:38:10.719835 ; Main           ; Debug       ; Docking manager initialized. [50.8 us]
2022-07-25 11:38:10.722833 ; OpenTAP        ; Information ; OpenTAP version '9.17.4+ea67c63a' 64-bit initialized 07/25/2022 [3.04 s]
2022-07-25 11:38:10.772507 ; PluginManager  ; Debug       ; Loaded PackageManager. [424 us]
2022-07-25 11:38:10.773505 ; PluginManager  ; Debug       ; Loaded Editor. [27.1 us]
2022-07-25 11:38:10.782481 ; PluginManager  ; Debug       ; Loaded ResultsViewer. [9.45 ms]
2022-07-25 11:38:10.792455 ; PluginManager  ; Debug       ; Loaded RunExplorer. [9.42 ms]
2022-07-25 11:38:10.797441 ; Settings       ; Debug       ; ConnectionSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Connections.xml [2.52 ms]
2022-07-25 11:38:10.798440 ; Settings       ; Debug       ; DutSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\DUTs.xml [1.21 ms]
2022-07-25 11:38:10.817389 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.LedsGo. [12.1 ms]
2022-07-25 11:38:10.822376 ; Settings       ; Debug       ; InstrumentSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Instruments.xml [23.8 ms]
2022-07-25 11:38:10.823374 ; Settings       ; Debug       ; ResultSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Results.xml [862 us]
2022-07-25 11:38:11.194022 ; Main           ; Information ; Latest version of 'Keysight Licensing' is 1.2, your version is 1.1. Please consider updating. [470 ms]
2022-07-25 11:38:11.194022 ; Main           ; Information ; Latest version of 'OpenTAP' is 9.18, your version is 9.17. Please consider updating. [470 ms]
2022-07-25 11:38:11.194022 ; Main           ; Debug       ; Update check complete. [470 ms]
2022-07-25 11:38:12.307215 ; Settings       ; Debug       ; PanelSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Panels.xml [3.32 ms]
2022-07-25 11:38:12.953919 ; Main           ; Debug       ; Application startup finished. [5.28 s]
2022-07-25 11:38:30.989865 ; Settings       ; Debug       ; Saved GuiControlsSettings to C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [9.55 ms]
2022-07-25 11:38:31.001877 ; Settings       ; Debug       ; Saved PanelSettings to C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Panels.xml [1.04 ms]
2022-07-25 11:38:31.003867 ; Settings       ; Debug       ; Saved EditorSettings to C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [1.72 ms]
