2022-07-25 11:26:30.039243 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2022-07-25 11-26-29.txt'. [6.53 ms]
2022-07-25 11:26:32.522375 ; PluginManager  ; Debug       ; Loaded PackageManager. [362 us]
2022-07-25 11:26:32.522375 ; PluginManager  ; Debug       ; Loaded Editor. [23.4 us]
2022-07-25 11:26:32.529961 ; PluginManager  ; Debug       ; Loaded ResultsViewer. [7.66 ms]
2022-07-25 11:26:32.536950 ; PluginManager  ; Debug       ; Loaded RunExplorer. [6.89 ms]
2022-07-25 11:26:32.539937 ; Settings       ; Debug       ; ConnectionSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Connections.xml [1.88 ms]
2022-07-25 11:26:32.541931 ; Settings       ; Debug       ; DutSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\DUTs.xml [895 us]
2022-07-25 11:26:32.557888 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.LedsGo. [10.9 ms]
2022-07-25 11:26:32.562873 ; Settings       ; Debug       ; InstrumentSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Instruments.xml [21.5 ms]
2022-07-25 11:26:32.563880 ; Settings       ; Debug       ; ResultSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Results.xml [882 us]
2022-07-25 11:26:32.935487 ; Main           ; Information ; Latest version of 'Keysight Licensing' is 1.2, your version is 1.1. Please consider updating. [464 ms]
2022-07-25 11:26:32.935487 ; Main           ; Information ; Latest version of 'OpenTAP' is 9.18, your version is 9.17. Please consider updating. [464 ms]
2022-07-25 11:26:32.935487 ; Main           ; Debug       ; Update check complete. [464 ms]
2022-07-25 11:26:34.340984 ; Settings       ; Debug       ; PanelSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Panels.xml [1.79 ms]
2022-07-25 11:26:35.030634 ; Main           ; Debug       ; Application startup finished. [5.42 s]
2022-07-25 11:26:41.509677 ; EnabledIf      ; Warning     ; Could not find property 'PCB' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:41.509677 ; EnabledIf      ; Warning     ; Could not find property 'PCB' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:41.510675 ; EnabledIf      ; Warning     ; Could not find property 'PCB' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:41.510675 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:41.510675 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:41.510675 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:41.510675 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:41.510675 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:44.929967 ; EnabledIf      ; Warning     ; Could not find property 'PCB' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:44.929967 ; EnabledIf      ; Warning     ; Could not find property 'PCB' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:44.929967 ; EnabledIf      ; Warning     ; Could not find property 'PCB' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:44.929967 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:44.929967 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:44.929967 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:44.929967 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:44.930964 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:46.938872 ; EnabledIf      ; Warning     ; Could not find property 'PCB' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:46.938872 ; EnabledIf      ; Warning     ; Could not find property 'PCB' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:46.939869 ; EnabledIf      ; Warning     ; Could not find property 'PCB' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:46.939869 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:46.939869 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:46.939869 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:46.940866 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:46.940866 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:48.682927 ; EnabledIf      ; Warning     ; Could not find property 'PCB' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:48.682927 ; EnabledIf      ; Warning     ; Could not find property 'PCB' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:48.683918 ; EnabledIf      ; Warning     ; Could not find property 'PCB' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:48.683918 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:48.683918 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:48.683918 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:48.684917 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:48.684917 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:50.580574 ; EnabledIf      ; Warning     ; Could not find property 'PCB' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:50.580574 ; EnabledIf      ; Warning     ; Could not find property 'PCB' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:50.581572 ; EnabledIf      ; Warning     ; Could not find property 'PCB' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:50.581572 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:50.581572 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:50.581572 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:50.581572 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:26:50.581572 ; EnabledIf      ; Warning     ; Could not find property 'Processing' on 'LedsGo.Steps.DAQChildStep'. EnabledIfAttribute can only refer to properties of the same class as the property it is decorating.
2022-07-25 11:27:10.951500 ; Settings       ; Debug       ; Saved GuiControlsSettings to C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [12.3 ms]
2022-07-25 11:27:10.966431 ; Settings       ; Debug       ; Saved PanelSettings to C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Panels.xml [1.02 ms]
2022-07-25 11:27:10.968452 ; Settings       ; Debug       ; Saved EditorSettings to C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [1.88 ms]
