2022-07-25 10:33:42.202525 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2022-07-25 10-33-41.txt'. [10.4 ms]
2022-07-25 10:33:44.910194 ; Settings       ; Debug       ; EngineSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Engine.xml [46.5 ms]
2022-07-25 10:33:44.915075 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [1.65 ms]
2022-07-25 10:33:44.919951 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Licensing, Version=1.1.1.0, Culture=neutral, PublicKeyToken=null in C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Packages\Keysight Licensing\Keysight.OpenTap.Licensing.dll
2022-07-25 10:33:44.952136 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2022-07-25 10-33-44.txt'. [5.37 ms]
2022-07-25 10:33:45.508106 ; Main           ; Debug       ; GUI initialized. [658 ms]
2022-07-25 10:33:45.508106 ; Main           ; Debug       ; Docking manager initialized. [54.2 us]
2022-07-25 10:33:45.512008 ; OpenTAP        ; Information ; OpenTAP version '9.17.4+ea67c63a' 64-bit initialized 07/25/2022 [3.74 s]
2022-07-25 10:33:45.555909 ; PluginManager  ; Debug       ; Loaded PackageManager. [418 us]
2022-07-25 10:33:45.555909 ; PluginManager  ; Debug       ; Loaded Editor. [27.8 us]
2022-07-25 10:33:45.566629 ; PluginManager  ; Debug       ; Loaded ResultsViewer. [9.91 ms]
2022-07-25 10:33:45.576384 ; PluginManager  ; Debug       ; Loaded RunExplorer. [9.23 ms]
2022-07-25 10:33:45.580285 ; Settings       ; Debug       ; ConnectionSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Connections.xml [1.91 ms]
2022-07-25 10:33:45.581261 ; Settings       ; Debug       ; DutSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\DUTs.xml [886 us]
2022-07-25 10:33:45.608571 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.LedsGo. [19.5 ms]
2022-07-25 10:33:45.613449 ; Settings       ; Debug       ; InstrumentSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Instruments.xml [32.4 ms]
2022-07-25 10:33:45.614424 ; Settings       ; Debug       ; ResultSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Results.xml [1.15 ms]
2022-07-25 10:33:46.192828 ; Main           ; Information ; Latest version of 'Keysight Licensing' is 1.2, your version is 1.1. Please consider updating. [695 ms]
2022-07-25 10:33:46.192828 ; Main           ; Information ; Latest version of 'OpenTAP' is 9.18, your version is 9.17. Please consider updating. [695 ms]
2022-07-25 10:33:46.192828 ; Main           ; Debug       ; Update check complete. [695 ms]
2022-07-25 10:33:47.965038 ; Settings       ; Debug       ; PanelSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Panels.xml [4.46 ms]
2022-07-25 10:33:48.764858 ; Main           ; Debug       ; Application startup finished. [6.99 s]
2022-07-25 10:33:54.988532 ; Main           ; Debug       ; Loaded Test plan  [600 ns]
2022-07-25 10:34:01.845648 ; Settings       ; Debug       ; Saved GuiControlsSettings to C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [15.3 ms]
2022-07-25 10:34:01.866102 ; Settings       ; Debug       ; Saved PanelSettings to C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Panels.xml [1.82 ms]
2022-07-25 10:34:01.869026 ; Settings       ; Debug       ; Saved EditorSettings to C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [3.05 ms]
