2022-07-25 13:48:01.069346 ; Session        ; Debug       ; Session log loaded as 'C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\SessionLogs\editor 2022-07-25 13-48-00.txt'. [7.38 ms]
2022-07-25 13:48:02.175238 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2022-07-25 13:48:02.175238 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2022-07-25 13:48:02.175238 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2022-07-25 13:48:02.175238 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-07-25 13:48:02.175238 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-07-25 13:48:02.175238 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2022-07-25 13:48:02.175238 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of OpenTap.Plugins.LedsGo.dll
2022-07-25 13:48:02.175238 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2022-07-25 13:48:02.175238 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2022-07-25 13:48:02.175238 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2022-07-25 13:48:02.175238 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2022-07-25 13:48:02.175238 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2022-07-25 13:48:02.175238 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2022-07-25 13:48:02.175238 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2022-07-25 13:48:02.175238 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2022-07-25 13:48:02.175238 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2022-07-25 13:48:02.176237 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2022-07-25 13:48:02.176265 ; PluginManager  ; Debug       ; Searched 30 Assemblies. [810 ms]
2022-07-25 13:48:02.221314 ; PluginManager  ; Debug       ; Loaded OpenTap. [15.1 ms]
2022-07-25 13:48:02.365250 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [1.13 ms]
2022-07-25 13:48:02.494877 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [268 ms]
2022-07-25 13:48:02.646767 ; PluginManager  ; Debug       ; Loaded OpenTap.Package. [420 ms]
2022-07-25 13:48:02.708530 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [14.9 ms]
2022-07-25 13:48:02.944897 ; PluginManager  ; Debug       ; Loaded mscorlib. [1.30 us]
2022-07-25 13:48:03.348328 ; Settings       ; Debug       ; EditorSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Editor.xml [1.46 s]
2022-07-25 13:48:03.367277 ; Resolver       ; Debug       ; Found match for MahApps.Metro, Version=1.3.0.0, Culture=neutral, PublicKeyToken=f4fb5a3c4d1e5b4f in C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\MahApps.Metro.1.3.0.0\MahApps.Metro.dll
2022-07-25 13:48:03.803664 ; GUI            ; Debug       ; Loaded Light Theme. [56.1 ms]
2022-07-25 13:48:03.869525 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2022-07-25 13:48:04.436588 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Controls.xml [315 ms]
2022-07-25 13:48:04.436588 ; Main           ; Debug       ; Window initial dimensions: 1920px, 1040px.
2022-07-25 13:48:04.518368 ; Settings       ; Debug       ; EngineSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Engine.xml [74.3 ms]
2022-07-25 13:48:04.527444 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [2.27 ms]
2022-07-25 13:48:04.556373 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Licensing, Version=1.1.1.0, Culture=neutral, PublicKeyToken=null in C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Packages\Keysight Licensing\Keysight.OpenTap.Licensing.dll
2022-07-25 13:48:04.678043 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2022-07-25 13-48-04.txt'. [37.2 ms]
2022-07-25 13:48:05.361104 ; Main           ; Debug       ; GUI initialized. [919 ms]
2022-07-25 13:48:05.361104 ; Main           ; Debug       ; Docking manager initialized. [88.7 us]
2022-07-25 13:48:05.367247 ; OpenTAP        ; Information ; OpenTAP version '9.17.4+ea67c63a' 64-bit initialized 07/25/2022 [4.96 s]
2022-07-25 13:48:05.424895 ; PluginManager  ; Debug       ; Loaded PackageManager. [1.02 ms]
2022-07-25 13:48:05.425414 ; PluginManager  ; Debug       ; Loaded Editor. [52.9 us]
2022-07-25 13:48:05.443594 ; PluginManager  ; Debug       ; Loaded ResultsViewer. [18.2 ms]
2022-07-25 13:48:05.459333 ; PluginManager  ; Debug       ; Loaded RunExplorer. [14.8 ms]
2022-07-25 13:48:05.462923 ; Settings       ; Debug       ; ConnectionSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Connections.xml [1.99 ms]
2022-07-25 13:48:05.464319 ; Settings       ; Debug       ; DutSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\DUTs.xml [904 us]
2022-07-25 13:48:05.501218 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.LedsGo. [29.9 ms]
2022-07-25 13:48:05.513186 ; Settings       ; Debug       ; InstrumentSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Bench\Default\Instruments.xml [48.9 ms]
2022-07-25 13:48:05.514184 ; Settings       ; Debug       ; ResultSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\Results.xml [1.64 ms]
2022-07-25 13:48:06.072679 ; Main           ; Information ; Latest version of 'Keysight Licensing' is 1.2, your version is 1.1. Please consider updating. [703 ms]
2022-07-25 13:48:06.072679 ; Main           ; Information ; Latest version of 'OpenTAP' is 9.18, your version is 9.17. Please consider updating. [703 ms]
2022-07-25 13:48:06.072679 ; Main           ; Debug       ; Update check complete. [703 ms]
2022-07-25 13:48:07.692853 ; Settings       ; Debug       ; PanelSettings loaded from C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\bin\Debug\Settings\GUI Panels.xml [3.81 ms]
2022-07-25 13:48:09.347029 ; Main           ; Debug       ; Application startup finished. [8.94 s]
2022-07-25 13:48:46.056274 ; Main           ; Debug       ; Loaded Test plan C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap programs\TX48ED9.TapPlan [2.63 s]
2022-07-25 13:55:58.383610 ; TestPlan       ; Information ; -----------------------------------------------------------------
2022-07-25 13:55:58.435205 ; TestPlan       ; Information ; Starting TestPlan 'TX48ED9' on 07/25/2022 13:55:58, 34 of 36 TestSteps enabled.
2022-07-25 13:55:58.619562 ; TestPlan       ; Debug       ; Saved Test Plan XML [21.1 ms]
2022-07-25 13:55:58.624628 ; Settings       ; Debug       ; No settings file exists for TestPlanRunPackageParameterMonitor. A new instance with default values has been created. [259 us]
2022-07-25 13:55:59.948797 ; Labjack        ; Information ; Resource "Labjack" opened. [1.17 s]
2022-07-25 13:55:59.970830 ; TestPlan       ; Debug       ; "48V nr DUT afleggen begin FIO2" PrePlanRun completed. [4.58 ms]
2022-07-25 13:55:59.970830 ; TestPlan       ; Debug       ; "DALI afleggen FIO4" PrePlanRun completed. [756 us]
2022-07-25 13:55:59.970830 ; TestPlan       ; Debug       ; "DIM uitschakelen EIO6" PrePlanRun completed. [39.6 us]
2022-07-25 13:55:59.970830 ; TestPlan       ; Debug       ; "48V inschakelen FIO6" PrePlanRun completed. [29.8 us]
2022-07-25 13:55:59.971727 ; TestPlan       ; Debug       ; "48V nr DUT aanleggen FIO2" PrePlanRun completed. [52.2 us]
2022-07-25 13:55:59.971727 ; TestPlan       ; Debug       ; "Spanningen controleren \ 48V Meten AIN8" PrePlanRun completed. [25.8 us]
2022-07-25 13:55:59.971727 ; TestPlan       ; Debug       ; "Spanningen controleren \ 3V3 Meten AIN1" PrePlanRun completed. [441 us]
2022-07-25 13:55:59.971727 ; TestPlan       ; Debug       ; "Stromen controleren \ DUT nt kortgesloten AIN0" PrePlanRun completed. [24.3 us]
2022-07-25 13:55:59.971727 ; TestPlan       ; Debug       ; "Stromen controleren \ DIM inschakelen EIO6" PrePlanRun completed. [29.8 us]
2022-07-25 13:55:59.971727 ; TestPlan       ; Debug       ; "Stromen controleren \ 200uA Meten AIN12" PrePlanRun completed. [27.7 us]
2022-07-25 13:55:59.971727 ; TestPlan       ; Debug       ; "Stromen controleren \ DIM uitschakelen EIO6" PrePlanRun completed. [27.4 us]
2022-07-25 13:55:59.971727 ; TestPlan       ; Debug       ; "DALI \ 500mA Ok AIN4" PrePlanRun completed. [23.3 us]
2022-07-25 13:55:59.971727 ; TestPlan       ; Debug       ; "DALI \ DALI aanleggen FIO4" PrePlanRun completed. [35.5 us]
2022-07-25 13:55:59.972725 ; TestPlan       ; Debug       ; "DALI \ Stroom door de diodes meten LED1 AIN4 \ ChildDAQ" PrePlanRun completed. [447 us]
2022-07-25 13:55:59.972725 ; TestPlan       ; Debug       ; "DALI \ Stroom door de diodes meten LED1 AIN4" PrePlanRun completed. [507 us]
2022-07-25 13:55:59.972725 ; TestPlan       ; Debug       ; "DALI \ DALI afleggen FIO4" PrePlanRun completed. [70.8 us]
2022-07-25 13:55:59.972725 ; TestPlan       ; Debug       ; "DALI \ 48V naar DUT afleggen FIO2" PrePlanRun completed. [31.5 us]
2022-07-25 13:55:59.972725 ; TestPlan       ; Debug       ; "48VMOD \ 48V nr DUT aanleggen FIO2" PrePlanRun completed. [24.0 us]
2022-07-25 13:55:59.972725 ; TestPlan       ; Debug       ; "48VMOD \ 500mA OK AIN4" PrePlanRun completed. [33.7 us]
2022-07-25 13:55:59.972725 ; TestPlan       ; Debug       ; "48VMOD \ DIM nr GND EIO6" PrePlanRun completed. [27.8 us]
2022-07-25 13:55:59.972725 ; TestPlan       ; Debug       ; "48VMOD \ 0mA OK AIN4" PrePlanRun completed. [28.2 us]
2022-07-25 13:55:59.972725 ; TestPlan       ; Debug       ; "48VMOD \ DIM nt nr GND EIO6" PrePlanRun completed. [35.1 us]
2022-07-25 13:55:59.972725 ; TestPlan       ; Debug       ; "48VMOD \ 500mA OK AIN4" PrePlanRun completed. [36.2 us]
2022-07-25 13:55:59.972725 ; TestPlan       ; Debug       ; "48V naar DUT afleggen einde FIO2" PrePlanRun completed. [1.60 ms]
2022-07-25 13:55:59.972725 ; TestPlan       ; Debug       ; PrePlanRun Methods completed [10.6 ms]
2022-07-25 13:55:59.990676 ; TestPlan       ; Information ; "48V nr DUT afleggen begin FIO2" started.
2022-07-25 13:56:00.004808 ; TestStep       ; Debug       ; FIO2set to: Low
2022-07-25 13:56:00.015610 ; TestPlan       ; Information ; "48V nr DUT afleggen begin FIO2" completed with verdict 'Pass'. [23.3 ms]
2022-07-25 13:56:00.016607 ; TestPlan       ; Information ; "DALI afleggen FIO4" started.
2022-07-25 13:56:00.020001 ; TestStep       ; Debug       ; FIO4set to: Low
2022-07-25 13:56:00.020001 ; TestPlan       ; Information ; "DALI afleggen FIO4" completed with verdict 'Pass'. [3.17 ms]
2022-07-25 13:56:00.020001 ; TestPlan       ; Information ; "DIM uitschakelen EIO6" started.
2022-07-25 13:56:00.022593 ; TestStep       ; Debug       ; EIO6set to: Low
2022-07-25 13:56:00.022593 ; TestPlan       ; Information ; "DIM uitschakelen EIO6" completed with verdict 'Pass'. [2.40 ms]
2022-07-25 13:56:00.022593 ; TestPlan       ; Information ; "48V inschakelen FIO6" started.
2022-07-25 13:56:00.025212 ; TestStep       ; Debug       ; FIO6set to: Low
2022-07-25 13:56:00.025583 ; TestPlan       ; Information ; "48V inschakelen FIO6" completed with verdict 'Pass'. [2.61 ms]
2022-07-25 13:56:00.025583 ; TestPlan       ; Information ; "48V nr DUT aanleggen FIO2" started.
2022-07-25 13:56:00.028155 ; TestStep       ; Debug       ; FIO2set to: High
2022-07-25 13:56:00.028155 ; TestPlan       ; Information ; "48V nr DUT aanleggen FIO2" completed with verdict 'Pass'. [2.74 ms]
2022-07-25 13:56:00.028155 ; TestPlan       ; Information ; "Delay 100ms" started.
2022-07-25 13:56:00.130275 ; TestPlan       ; Information ; "Delay 100ms" completed. [101 ms]
2022-07-25 13:56:00.130599 ; TestPlan       ; Information ; "Spanningen controleren" started.
2022-07-25 13:56:00.135261 ; TestPlan       ; Information ; "Spanningen controleren \ 48V Meten AIN8" started.
2022-07-25 13:56:00.144240 ; TestStep       ; Debug       ; AIN8 measured: 47.8410440683365
2022-07-25 13:56:00.144240 ; TestPlan       ; Information ; "Spanningen controleren \ 48V Meten AIN8" completed with verdict 'Pass'. [8.68 ms]
2022-07-25 13:56:00.144240 ; TestPlan       ; Information ; "Spanningen controleren \ 3V3 Meten AIN1" started.
2022-07-25 13:56:00.148262 ; TestStep       ; Debug       ; AIN1 measured: 3.2598671913147
2022-07-25 13:56:00.148262 ; TestPlan       ; Information ; "Spanningen controleren \ 3V3 Meten AIN1" completed with verdict 'Pass'. [3.64 ms]
2022-07-25 13:56:00.152403 ; TestPlan       ; Information ; "Spanningen controleren" completed with verdict 'Pass'. [21.5 ms]
2022-07-25 13:56:00.152403 ; TestPlan       ; Information ; "Stromen controleren" started.
2022-07-25 13:56:00.152403 ; TestPlan       ; Information ; "Stromen controleren \ DUT nt kortgesloten AIN0" started.
2022-07-25 13:56:00.155480 ; TestStep       ; Debug       ; AIN0 measured: 0.167573198676109
2022-07-25 13:56:00.155480 ; TestPlan       ; Information ; "Stromen controleren \ DUT nt kortgesloten AIN0" completed with verdict 'Pass'. [3.20 ms]
2022-07-25 13:56:00.155480 ; TestPlan       ; Information ; "Stromen controleren \ DIM inschakelen EIO6" started.
2022-07-25 13:56:00.158201 ; TestStep       ; Debug       ; EIO6set to: High
2022-07-25 13:56:00.158201 ; TestPlan       ; Information ; "Stromen controleren \ DIM inschakelen EIO6" completed with verdict 'Pass'. [2.40 ms]
2022-07-25 13:56:00.158201 ; TestPlan       ; Information ; "Stromen controleren \ 200uA Meten AIN12" started.
2022-07-25 13:56:00.166390 ; TestStep       ; Debug       ; AIN12 measured: 1.09912574291229
2022-07-25 13:56:00.166390 ; TestPlan       ; Information ; "Stromen controleren \ 200uA Meten AIN12" completed with verdict 'Pass'. [8.05 ms]
2022-07-25 13:56:00.166390 ; TestPlan       ; Information ; "Stromen controleren \ DIM uitschakelen EIO6" started.
2022-07-25 13:56:00.184180 ; TestStep       ; Debug       ; EIO6set to: Low
2022-07-25 13:56:00.184180 ; TestPlan       ; Information ; "Stromen controleren \ DIM uitschakelen EIO6" completed with verdict 'Pass'. [17.6 ms]
2022-07-25 13:56:00.184180 ; TestPlan       ; Information ; "Stromen controleren" completed with verdict 'Pass'. [32.1 ms]
2022-07-25 13:56:00.184180 ; TestPlan       ; Information ; "DALI" started.
2022-07-25 13:56:00.184954 ; TestPlan       ; Information ; "DALI \ Delay 900ms" started.
2022-07-25 13:56:01.085968 ; TestPlan       ; Information ; "DALI \ Delay 900ms" completed. [901 ms]
2022-07-25 13:56:01.086296 ; TestPlan       ; Information ; "DALI \ 500mA Ok AIN4" started.
2022-07-25 13:56:01.091420 ; TestStep       ; Debug       ; AIN4 measured: 2.41766858100891
2022-07-25 13:56:01.091420 ; TestPlan       ; Information ; "DALI \ 500mA Ok AIN4" completed with verdict 'Pass'. [5.53 ms]
2022-07-25 13:56:01.091420 ; TestPlan       ; Information ; "DALI \ DALI aanleggen FIO4" started.
2022-07-25 13:56:01.094295 ; TestStep       ; Debug       ; FIO4set to: High
2022-07-25 13:56:01.094295 ; TestPlan       ; Information ; "DALI \ DALI aanleggen FIO4" completed with verdict 'Pass'. [3.04 ms]
2022-07-25 13:56:01.095292 ; TestPlan       ; Information ; "DALI \ Stroom door de diodes meten LED1 AIN4" started.
2022-07-25 13:56:06.385186 ; TestPlan       ; Error       ; Error running "DALI \ Stroom door de diodes meten LED1 AIN4": LJME_CANNOT_CONNECT.
2022-07-25 13:56:06.390175 ; TestPlan       ; Debug       ; Exception: LJME_CANNOT_CONNECT
2022-07-25 13:56:06.396157 ; TestPlan       ; Debug       ;     bij LedsGo.Utilities.LabJackClass.AnalogRead(AIN channel, Int32 sampleRate, Double sampleDuration) in C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\Utilities\LabJack.cs:regel 387
2022-07-25 13:56:06.396157 ; TestPlan       ; Debug       ;     bij LedsGo.Instruments.LabJackInstrument.AnalogRead(AIN channel, Int32 sampleRate, Double sampleDuration) in C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\Instruments\LabJackInstrument.cs:regel 235
2022-07-25 13:56:06.396157 ; TestPlan       ; Debug       ;     bij LedsGo.Steps.LabJackStep.ReadAnalogContinious() in C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\Steps\LabJackStep.cs:regel 191
2022-07-25 13:56:06.396157 ; TestPlan       ; Debug       ;     bij LedsGo.Steps.LabJackStep.Run() in C:\Engineering\Projecten\LedsGo\versie3_1en2samen\OpenTap.Plugins.LedsGo\OpenTap.Plugins.LedsGo\Steps\LabJackStep.cs:regel 133
2022-07-25 13:56:06.396157 ; TestPlan       ; Debug       ;     bij OpenTap.TestStepExtensions.DoRun(ITestStep Step, TestPlanRun planRun, TestRun parentRun, IEnumerable`1 attachedParameters)
2022-07-25 13:56:06.398151 ; TestPlan       ; Debug       ; Exception caught at:
2022-07-25 13:56:06.417100 ; TestPlan       ; Debug       ;     at System.Collections.Generic.IEnumerable`1[OpenTap.TestStepRun] RunChildSteps(OpenTap.ITestStep, OpenTap.TestPlanRun, OpenTap.TestStepRun, System.Collections.Generic.IEnumerable`1[OpenTap.ResultParameter], System.Threading.CancellationToken)
2022-07-25 13:56:06.417100 ; TestPlan       ; Debug       ;     at System.Collections.Generic.IEnumerable`1[OpenTap.TestStepRun] RunChildSteps(System.Collections.Generic.IEnumerable`1[OpenTap.ResultParameter], System.Threading.CancellationToken)
2022-07-25 13:56:06.417100 ; TestPlan       ; Debug       ;     at Void Run()
2022-07-25 13:56:06.417100 ; TestPlan       ; Debug       ;     at OpenTap.TestStepRun DoRun(OpenTap.ITestStep, OpenTap.TestPlanRun, OpenTap.TestRun, System.Collections.Generic.IEnumerable`1[OpenTap.ResultParameter])
2022-07-25 13:56:06.417100 ; TestPlan       ; Debug       ;     ...
2022-07-25 13:56:06.418098 ; TestPlan       ; Information ; "DALI \ Stroom door de diodes meten LED1 AIN4" completed with verdict 'Error'. [5.32 s]
2022-07-25 13:56:06.418329 ; Test Step      ; Debug       ; Break issued from 'Stroom door de diodes meten LED1 AIN4' due to verdict Error. See Break Conditions settings.
2022-07-25 13:56:06.419095 ; TestPlan       ; Information ; "DALI" completed with verdict 'Error'. [6.23 s]
2022-07-25 13:56:06.419095 ; Test Step      ; Debug       ; Break issued from 'DALI' due to verdict Error. See Break Conditions settings.
2022-07-25 13:56:06.419095 ; TestPlan       ; Debug       ; Test step runs finished. [6.44 s]
2022-07-25 13:56:06.426079 ; TestPlan       ; Debug       ; "48V naar DUT afleggen einde FIO2" PostPlanRun completed. [3.00 ms]
2022-07-25 13:56:06.426079 ; TestPlan       ; Debug       ; "48VMOD \ 500mA OK AIN4" PostPlanRun completed. [84.9 us]
2022-07-25 13:56:06.427084 ; TestPlan       ; Debug       ; "48VMOD \ DIM nt nr GND EIO6" PostPlanRun completed. [44.3 us]
2022-07-25 13:56:06.427084 ; TestPlan       ; Debug       ; "48VMOD \ 0mA OK AIN4" PostPlanRun completed. [28.4 us]
2022-07-25 13:56:06.427084 ; TestPlan       ; Debug       ; "48VMOD \ DIM nr GND EIO6" PostPlanRun completed. [30.4 us]
2022-07-25 13:56:06.427084 ; TestPlan       ; Debug       ; "48VMOD \ 500mA OK AIN4" PostPlanRun completed. [33.5 us]
2022-07-25 13:56:06.427084 ; TestPlan       ; Debug       ; "48VMOD \ 48V nr DUT aanleggen FIO2" PostPlanRun completed. [14.8 us]
2022-07-25 13:56:06.427084 ; TestPlan       ; Debug       ; "DALI \ 48V naar DUT afleggen FIO2" PostPlanRun completed. [12.3 us]
2022-07-25 13:56:06.427084 ; TestPlan       ; Debug       ; "DALI \ DALI afleggen FIO4" PostPlanRun completed. [58.0 us]
2022-07-25 13:56:06.427084 ; TestPlan       ; Debug       ; "DALI \ Stroom door de diodes meten LED1 AIN4 \ ChildDAQ" PostPlanRun completed. [500 us]
2022-07-25 13:56:06.427084 ; TestPlan       ; Debug       ; "DALI \ Stroom door de diodes meten LED1 AIN4" PostPlanRun completed. [44.2 us]
2022-07-25 13:56:06.428072 ; TestPlan       ; Debug       ; "DALI \ DALI aanleggen FIO4" PostPlanRun completed. [13.1 us]
2022-07-25 13:56:06.428072 ; TestPlan       ; Debug       ; "DALI \ 500mA Ok AIN4" PostPlanRun completed. [24.5 us]
2022-07-25 13:56:06.428072 ; TestPlan       ; Debug       ; "Stromen controleren \ DIM uitschakelen EIO6" PostPlanRun completed. [22.2 us]
2022-07-25 13:56:06.428072 ; TestPlan       ; Debug       ; "Stromen controleren \ 200uA Meten AIN12" PostPlanRun completed. [45.6 us]
2022-07-25 13:56:06.428072 ; TestPlan       ; Debug       ; "Stromen controleren \ DIM inschakelen EIO6" PostPlanRun completed. [22.1 us]
2022-07-25 13:56:06.428072 ; TestPlan       ; Debug       ; "Stromen controleren \ DUT nt kortgesloten AIN0" PostPlanRun completed. [45.8 us]
2022-07-25 13:56:06.428072 ; TestPlan       ; Debug       ; "Spanningen controleren \ 3V3 Meten AIN1" PostPlanRun completed. [22.7 us]
2022-07-25 13:56:06.428072 ; TestPlan       ; Debug       ; "Spanningen controleren \ 48V Meten AIN8" PostPlanRun completed. [33.8 us]
2022-07-25 13:56:06.428072 ; TestPlan       ; Debug       ; "48V nr DUT aanleggen FIO2" PostPlanRun completed. [45.3 us]
2022-07-25 13:56:06.428072 ; TestPlan       ; Debug       ; "48V inschakelen FIO6" PostPlanRun completed. [19.2 us]
2022-07-25 13:56:06.428072 ; TestPlan       ; Debug       ; "DIM uitschakelen EIO6" PostPlanRun completed. [5.20 us]
2022-07-25 13:56:06.428072 ; TestPlan       ; Debug       ; "DALI afleggen FIO4" PostPlanRun completed. [4.70 us]
2022-07-25 13:56:06.428072 ; TestPlan       ; Debug       ; "48V nr DUT afleggen begin FIO2" PostPlanRun completed. [4.70 us]
2022-07-25 13:56:06.478935 ; Summary        ; Information ; -------- Summary of test plan started 07/25/2022 13:55:58 --------
2022-07-25 13:56:06.485916 ; Summary        ; Information ;  48V nr DUT afleggen begin FIO2                     23.3 ms  Pass   
2022-07-25 13:56:06.485916 ; Summary        ; Information ;  DALI afleggen FIO4                                 3.17 ms  Pass   
2022-07-25 13:56:06.485916 ; Summary        ; Information ;  DIM uitschakelen EIO6                              2.40 ms  Pass   
2022-07-25 13:56:06.485916 ; Summary        ; Information ;  48V inschakelen FIO6                               2.61 ms  Pass   
